x_value,total_1,total_2
"358
",21.257424116134644,
"414
",21.265718698501587,
"456
",21.269731044769287,
"409
",21.273863554000854,
"376
",21.27797532081604,
"370
",21.28612995147705,
"355
",21.29026460647583,
"344
",21.29436445236206,
"315
",21.29847502708435,
"287
",21.306622743606567,
"294
",21.310746431350708,
"295
",21.314823865890503,
"314
",21.32300329208374,
"354
",21.327385902404785,
"354
",21.331239938735962,
"309
",21.33530855178833,
"315
",21.343579053878784,
"375
",21.347650289535522,
"373
",21.351716995239258,
"319
",21.355767726898193,
"286
",21.36399483680725,
"316
",21.368091583251953,
"356
",21.37217688560486,
"324
",21.380340576171875,
"287
",21.384474277496338,
"300
",21.38858675956726,
"313
",21.392911195755005,
"292
",21.400813579559326,
"292
",21.40493893623352,
"319
",21.409041166305542,
"334
",21.413139581680298,
"326
",21.421520233154297,
"362
",21.425448417663574,
"378
",21.429529905319214,
"320
",21.433619737625122,
"245
",21.44178533554077,
"262
",21.445913791656494,
"329
",21.450045108795166,
"358
",21.458205699920654,
"328
",21.46229600906372,
"341
",21.466405868530273,
"406
",21.470516204833984,
"412
",21.478711366653442,
"346
",21.48278784751892,
"311
",21.486898183822632,
"339
",21.490984678268433,
"329
",21.49916124343872,
"284
",21.50323224067688,
"268
",21.50739026069641,
"287
",21.51561975479126,
"299
",21.519641160964966,
"328
",21.523733615875244,
"338
",21.527835607528687,
"319
",21.53601312637329,
"317
",21.540122747421265,
"343
",21.544230699539185,
"375
",21.54833483695984,
"378
",21.556508779525757,
"388
",21.56061053276062,
"401
",21.564727783203125,
"361
",21.572893381118774,
"317
",21.57700490951538,
"312
",21.581093311309814,
"299
",21.58520531654358,
"284
",21.593358755111694,
"325
",21.597487211227417,
"367
",21.601558446884155,
"324
",21.605703592300415,
"275
",21.613861322402954,
"301
",21.617958784103394,
"343
",21.622052431106567,
"358
",21.626163482666016,
"362
",21.63434076309204,
"365
",21.638442516326904,
"365
",21.64273738861084,
"354
",21.650661945343018,
"336
",21.65482759475708,
"326
",21.658939123153687,
"340
",21.663015365600586,
"357
",21.671206951141357,
"352
",21.675325393676758,
"317
",21.679408311843872,
"280
",21.68351650238037,
"335
",21.691704750061035,
"368
",21.695789098739624,
"294
",21.699899911880493,
"254
",21.70808982849121,
"300
",21.712180852890015,
"343
",21.71628165245056,
"350
",21.720359086990356,
"349
",21.728538990020752,
"354
",21.73273730278015,
"372
",21.73678207397461,
"391
",21.740865468978882,
"420
",21.74900484085083,
"422
",21.75313377380371,
"370
",21.757238388061523,
"268
",21.76543927192688,
"217
",21.769538402557373,
"245
",21.77364945411682,
"282
",21.777732610702515,
"315
",21.78586745262146,
"362
",21.79002046585083,
"362
",21.794086456298828,
"328
",21.798362016677856,
"354
",21.806362867355347,
"400
",21.81048059463501,
"410
",21.81458282470703,
"419
",21.82276487350464,
"431
",21.82693099975586,
"395
",21.83117699623108,
"350
",21.835070848464966,
"285
",21.843228101730347,
"194
",21.84735369682312,
"184
",21.85145354270935,
"178
",21.85555624961853,
"186
",21.863736629486084,
"239
",21.867841720581055,
"288
",21.871930837631226,
"276
",21.876035928726196,
"264
",21.884212970733643,
"306
",21.888336896896362,
"338
",21.89245080947876,
"341
",21.90061092376709,
"349
",21.904725790023804,
"326
",21.908818244934082,
"291
",21.912931203842163,
"287
",21.921093463897705,
"336
",21.925398111343384,
"372
",21.929306268692017,
"361
",21.933398723602295,
"347
",21.941566705703735,
"366
",21.945733070373535,
"382
",21.949779510498047,
"397
",21.958174228668213,
"395
",21.962095022201538,
"420
",21.966179847717285,
"441
",21.97028660774231,
"401
",21.978461265563965,
"344
",21.982550859451294,
"291
",21.98667597770691,
"298
",21.99078130722046,
"343
",21.998929262161255,
"377
",22.00305938720703,
"387
",22.007131576538086,
"393
",22.015334844589233,
"416
",22.019525289535522,
"456
",22.023533582687378,
"434
",22.027589321136475,
"396
",22.035784006118774,
"416
",22.03989291191101,
"436
",22.043985605239868,
"447
",22.0481014251709,
"431
",22.05629014968872,
"350
",22.06042170524597,
"308
",22.064512729644775,
"368
",22.06859588623047,
"408
",22.076768159866333,
"398
",22.08087682723999,
"406
",22.085468530654907,
"394
",22.093145847320557,
"379
",22.097239017486572,
"387
",22.101346969604492,
"406
",22.105461359024048,
"394
",22.113625526428223,
"338
",22.117753982543945,
"288
",22.121843099594116,
"288
",22.125947952270508,
"316
",22.134074687957764,
"340
",22.138201475143433,
"308
",22.14233636856079,
"276
",22.150504112243652,
"310
",22.15461826324463,
"346
",22.158737659454346,
"351
",22.162810802459717,
"339
",22.17097234725952,
"342
",22.175095081329346,
"337
",22.1792049407959,
"320
",22.183271646499634,
"328
",22.191438913345337,
"350
",22.195550203323364,
"320
",22.19973349571228,
"278
",22.207860231399536,
"272
",22.212335348129272,
"303
",22.216047525405884,
"312
",22.22013568878174,
"304
",22.228341579437256,
"336
",22.232397317886353,
"394
",22.23653292655945,
"381
",22.240649938583374,
"341
",22.248786211013794,
"344
",22.252907514572144,
"338
",22.257073879241943,
"312
",22.26524806022644,
"333
",22.269334316253662,
"336
",22.273375988006592,
"292
",22.27749514579773,
"288
",22.2857027053833,
"330
",22.289788961410522,
"339
",22.293859004974365,
"377
",22.29810118675232,
"425
",22.306159734725952,
"375
",22.310298442840576,
"298
",22.314375400543213,
"312
",22.318479537963867,
"356
",22.32674264907837,
"342
",22.33078408241272,
"309
",22.334856510162354,
"306
",22.343029975891113,
"332
",22.347148895263672,
"331
",22.351215362548828,
"352
",22.355311393737793,
"387
",22.36371612548828,
"371
",22.36759376525879,
"313
",22.371731281280518,
"298
",22.375816106796265,
"335
",22.383995294570923,
"330
",22.388087272644043,
"314
",22.392603635787964,
"336
",22.400374174118042,
"364
",22.40448546409607,
"364
",22.408588886260986,
"347
",22.41273832321167,
"332
",22.42087173461914,
"333
",22.42518949508667,
"330
",22.42907691001892,
"346
",22.433166027069092,
"356
",22.441359043121338,
"330
",22.44543743133545,
"319
",22.449542760849,
"348
",22.4577419757843,
"363
",22.46184277534485,
"358
",22.465962171554565,
"363
",22.470051765441895,
"338
",22.478195667266846,
"279
",22.482325077056885,
"276
",22.48643684387207,
"325
",22.49050784111023,
"354
",22.49871039390564,
"345
",22.502788066864014,
"340
",22.50690007209778,
"338
",22.511001110076904,
"330
",22.51929473876953,
"354
",22.523306846618652,
"394
",22.527389526367188,
"381
",22.535544395446777,
"312
",22.539736032485962,
"284
",22.54377317428589,
"344
",22.547890424728394,
"362
",22.55607318878174,
"333
",22.560157299041748,
"317
",22.564249277114868,
"316
",22.56834578514099,
"308
",22.57651686668396,
"331
",22.580655574798584,
"397
",22.584731340408325,
"375
",22.592917442321777,
"302
",22.597021341323853,
"328
",22.60112452507019,
"395
",22.60523223876953,
"395
",22.613532781600952,
"336
",22.61752939224243,
"271
",22.62161159515381,
"288
",22.625743627548218,
"350
",22.63387393951416,
"357
",22.638004064559937,
"344
",22.642099380493164,
"370
",22.650269746780396,
"392
",22.654362678527832,
"358
",22.658475160598755,
"320
",22.662574291229248,
"328
",22.670756578445435,
"314
",22.674882888793945,
"248
",22.67932415008545,
"228
",22.683065176010132,
"237
",22.69121503829956,
"236
",22.695343255996704,
"230
",22.699447631835938,
"219
",22.70760726928711,
"228
",22.711751699447632,
"248
",22.715810298919678,
"279
",22.719929218292236,
"329
",22.72809910774231,
"360
",22.732224702835083,
"369
",22.736307621002197,
"380
",22.740479469299316,
"415
",22.748584032058716,
"453
",22.75273299217224,
"405
",22.756771087646484,
"339
",22.760883569717407,
"365
",22.76906943321228,
"359
",22.773170709609985,
"294
",22.777283668518066,
"307
",22.785415172576904,
"374
",22.789571046829224,
"389
",22.79366374015808,
"364
",22.797720909118652,
"376
",22.80626392364502,
"377
",22.810064554214478,
"351
",22.814152240753174,
"388
",22.818251609802246,
"464
",22.826401472091675,
"432
",22.83052372932434,
"336
",22.834641933441162,
"303
",22.8427951335907,
"362
",22.846928119659424,
"465
",22.85100221633911,
"471
",22.85510230064392,
"391
",22.86332678794861,
"355
",22.867469549179077,
"369
",22.871538877487183,
"423
",22.875630378723145,
"491
",22.883756160736084,
"492
",22.88789200782776,
"414
",22.89199209213257,
"346
",22.90019178390503,
"360
",22.9042866230011,
"431
",22.908369779586792,
"454
",22.912481784820557,
"389
",22.920640230178833,
"298
",22.924766302108765,
"288
",22.92889094352722,
"312
",22.932985067367554,
"320
",22.941110372543335,
"326
",22.945239782333374,
"361
",22.949352502822876,
"369
",22.957515478134155,
"336
",22.961652517318726,
"312
",22.965795755386353,
"307
",22.969818592071533,
"356
",22.97796106338501,
"398
",22.982074737548828,
"362
",22.986226797103882,
"315
",22.990333080291748,
"273
",22.998470783233643,
"239
",23.00258183479309,
"253
",23.0067081451416,
"291
",23.010785341262817,
"329
",23.01893138885498,
"364
",23.023064136505127,
"395
",23.027182579040527,
"359
",23.035340785980225,
"330
",23.03945302963257,
"366
",23.043577432632446,
"368
",23.04766058921814,
"311
",23.055911540985107,
"254
",23.05993676185608,
"255
",23.064031839370728,
"276
",23.068122386932373,
"318
",23.07631278038025,
"364
",23.08036780357361,
"373
",23.084468126296997,
"331
",23.09273648262024,
"296
",23.096786975860596,
"323
",23.100889921188354,
"359
",23.105000734329224,
"371
",23.113149166107178,
"380
",23.117350339889526,
"395
",23.122159957885742,
"388
",23.12552285194397,
"348
",23.133734226226807,
"307
",23.137760877609253,
"288
",23.141879081726074,
"296
",23.15005350112915,
"303
",23.154184579849243,
"278
",23.15826988220215,
"273
",23.162379264831543,
"326
",23.170517921447754,
"372
",23.174641609191895,
"382
",23.178781747817993,
"351
",23.1828715801239,
"340
",23.19102668762207,
"335
",23.195101499557495,
"344
",23.19918203353882,
"358
",23.203346014022827,
"318
",23.21150517463684,
"250
",23.215720176696777,
"258
",23.219789028167725,
"336
",23.22787070274353,
"377
",23.231990575790405,
"372
",23.23609757423401,
"364
",23.240211248397827,
"344
",23.248468160629272,
"321
",23.25249743461609,
"336
",23.256556749343872,
"341
",23.260660886764526,
"336
",23.26883363723755,
"357
",23.272955894470215,
"364
",23.277069807052612,
"343
",23.28520441055298,
"312
",23.289334058761597,
"279
",23.293434619903564,
"297
",23.29753541946411,
"336
",23.30574917793274,
"353
",23.310218811035156,
"313
",23.31393837928772,
"283
",23.318025588989258,
"340
",23.326176166534424,
"409
",23.330310106277466,
"386
",23.33440923690796,
"294
",23.34258246421814,
"278
",23.34674644470215,
"333
",23.35076594352722,
"359
",23.35489535331726,
"336
",23.363054037094116,
"313
",23.36718726158142,
"331
",23.371232271194458,
"359
",23.375391483306885,
"354
",23.38352060317993,
"402
",23.38760757446289,
"425
",23.391741037368774,
"385
",23.39989995956421,
"330
",23.404027223587036,
"291
",23.408129692077637,
"261
",23.41221570968628,
"261
",23.420397996902466,
"298
",23.42451524734497,
"327
",23.428624868392944,
"330
",23.432762622833252,
"361
",23.44089913368225,
"404
",23.444994926452637,
"414
",23.449096202850342,
"373
",23.45320415496826,
"374
",23.46135973930359,
"395
",23.465479373931885,
"361
",23.469629287719727,
"311
",23.477756023406982,
"329
",23.481881380081177,
"361
",23.48599886894226,
"294
",23.490046977996826,
"175
",23.498316764831543,
"181
",23.502361297607422,
"246
",23.50646948814392,
"249
",23.510528564453125,
"204
",23.518733739852905,
"217
",23.5228328704834,
"299
",23.52695918083191,
"345
",23.535134077072144,
"349
",23.53922939300537,
"372
",23.54334259033203,
"359
",23.547425746917725,
"302
",23.555579900741577,
"297
",23.559771060943604,
"334
",23.563903331756592,
"345
",23.567927360534668,
"328
",23.57605504989624,
"324
",23.580186367034912,
"403
",23.584290742874146,
"452
",23.592459678649902,
"396
",23.59660005569458,
"326
",23.600760221481323,
"345
",23.604774713516235,
"411
",23.612940549850464,
"427
",23.617063999176025,
"381
",23.62117600440979,
"360
",23.62528944015503,
"374
",23.633448123931885,
"367
",23.637505531311035,
"331
",23.641652822494507,
"306
",23.6457839012146,
"336
",23.653895139694214,
"408
",23.65825891494751,
"460
",23.662087440490723,
"434
",23.670288801193237,
"392
",23.674407482147217,
"389
",23.678510189056396,
"418
",23.68261480331421,
"451
",23.69135284423828,
"453
",23.694908380508423,
"416
",23.699002027511597,
"396
",23.703110694885254,
"418
",23.711282968521118,
"444
",23.715376138687134,
"439
",23.719496488571167,
"396
",23.727657794952393,
"352
",23.73176884651184,
"348
",23.735846519470215,
"370
",23.739924907684326,
"399
",23.74812364578247,
"400
",23.752254724502563,
"369
",23.75645112991333,
"339
",23.760448217391968,
"345
",23.76861310005188,
"331
",23.77275538444519,
"296
",23.77681565284729,
"302
",23.78496265411377,
"375
",23.789129972457886,
"382
",23.793209314346313,
"322
",23.797318935394287,
"338
",23.805464029312134,
"334
",23.809587717056274,
"276
",23.8137469291687,
"310
",23.818283081054688,
"360
",23.8259699344635,
"343
",23.830068349838257,
"327
",23.834186553955078,
"330
",23.842330932617188,
"330
",23.846465587615967,
"309
",23.850594520568848,
"281
",23.854671001434326,
"304
",23.862812757492065,
"366
",23.866931438446045,
"350
",23.87104296684265,
"273
",23.875163078308105,
"257
",23.883333206176758,
"335
",23.8874249458313,
"403
",23.89152693748474,
"401
",23.895606756210327,
"354
",23.90377640724182,
"338
",23.907915115356445,
"362
",23.912019729614258,
"328
",23.920180320739746,
"271
",23.92427349090576,
"265
",23.92837429046631,
"281
",23.93247890472412,
"289
",23.940760612487793,
"320
",23.945180416107178,
"340
",23.948865175247192,
"323
",23.95296573638916,
"345
",23.961135625839233,
"404
",23.96526002883911,
"426
",23.969367504119873,
"400
",23.977564334869385,
"350
",23.981624603271484,
"298
",23.98576068878174,
"299
",23.98983645439148,
"299
",23.998030424118042,
"297
",24.002147436141968,
"336
",24.006284713745117,
"361
",24.010377645492554,
"345
",24.018483638763428,
"341
",24.022600889205933,
"336
",24.026757955551147,
"290
",24.034890174865723,
"345
",24.039024353027344,
"414
",24.043087005615234,
"364
",24.047194957733154,
"296
",24.055356979370117,
"294
",24.059494495391846,
"304
",24.063597679138184,
"317
",24.067678451538086,
"325
",24.07584524154663,
"336
",24.079933881759644,
"347
",24.08402132987976,
"336
",24.088153839111328,
"321
",24.096323251724243,
"337
",24.100444078445435,
"356
",24.104523420333862,
"370
",24.112727880477905,
"378
",24.1168270111084,
"331
",24.120927810668945,
"299
",24.125008583068848,
"301
",24.13322901725769,
"307
",24.137287378311157,
"317
",24.141425132751465,
"310
",24.14552068710327,
"324
",24.153737545013428,
"352
",24.157796144485474,
"370
",24.161853313446045,
"349
",24.170067310333252,
"317
",24.174180507659912,
"292
",24.1782488822937,
"315
",24.1823947429657,
"375
",24.19053816795349,
"364
",24.194674730300903,
"295
",24.19901967048645,
"290
",24.202874183654785,
"356
",24.211021423339844,
"394
",24.215139865875244,
"356
",24.219243049621582,
"331
",24.227433919906616,
"311
",24.23152232170105,
"265
",24.235594272613525,
"239
",24.23972201347351,
"266
",24.247841835021973,
"326
",24.251970291137695,
"371
",24.256134510040283,
"395
",24.26082491874695,
"410
",24.268396139144897,
"379
",24.272486686706543,
"315
",24.276586771011353,
"294
",24.284772157669067,
"343
",24.28891158103943,
"365
",24.293015241622925,
"340
",24.297055959701538,
"342
",24.305291175842285,
"402
",24.309447526931763,
"437
",24.31354832649231,
"308
",24.317655086517334,
"186
",24.325818061828613,
"240
",24.32985210418701,
"290
",24.3339786529541,
"261
",24.338022232055664,
"228
",24.34626007080078,
"221
",24.350340366363525,
"245
",24.354486227035522,
"293
",24.362630605697632,
"309
",24.36677622795105,
"305
",24.37083339691162,
"321
",24.374936819076538,
"332
",24.38311767578125,
"310
",24.38719129562378,
"298
",24.39130210876465,
"338
",24.395402193069458,
"361
",24.40358257293701,
"368
",24.407777786254883,
"367
",24.412010431289673,
"355
",24.419950246810913,
"352
",24.424063205718994,
"378
",24.428173303604126,
"373
",24.43227744102478,
"373
",24.440927267074585,
"421
",24.44455313682556,
"416
",24.44863724708557,
"374
",24.452768802642822,
"380
",24.46091628074646,
"404
",24.46504235267639,
"366
",24.46910572052002,
"314
",24.477282762527466,
"340
",24.48137640953064,
"386
",24.485510110855103,
"380
",24.489582777023315,
"364
",24.497774839401245,
"350
",24.501891613006592,
"328
",24.506040811538696,
"385
",24.510106563568115,
"495
",24.51828908920288,
"543
",24.52238368988037,
"500
",24.526503086090088,
"429
",24.530566453933716,
"388
",24.53882098197937,
"402
",24.542845487594604,
"440
",24.54697823524475,
"417
",24.5551495552063,
"340
",24.559273958206177,
"324
",24.563347816467285,
"364
",24.5674569606781,
"384
",24.575627088546753,
"376
",24.579763889312744,
"388
",24.583849906921387,
"360
",24.587939023971558,
"330
",24.596173763275146,
"318
",24.600939750671387,
"334
",24.60433840751648,
"354
",24.61249613761902,
"332
",24.616616010665894,
"301
",24.620767831802368,
"285
",24.624793767929077,
"255
",24.633012294769287,
"223
",24.637088775634766,
"245
",24.64120650291443,
"315
",24.64527702331543,
"365
",24.653443098068237,
"361
",24.657576322555542,
"389
",24.66170573234558,
"422
",24.66986870765686,
"364
",24.67393159866333,
"286
",24.67801523208618,
"285
",24.682098150253296,
"303
",24.69028401374817,
"280
",24.694453954696655,
"249
",24.698563814163208,
"286
",24.702606678009033,
"340
",24.71080446243286,
"345
",24.714916706085205,
"321
",24.719027519226074,
"297
",24.728102922439575,
"320
",24.731325149536133,
"373
",24.7353835105896,
"390
",24.739491939544678,
"373
",24.74774432182312,
"352
",24.75178360939026,
"341
",24.75589346885681,
"333
",24.759992837905884,
"310
",24.768136978149414,
"271
",24.772263288497925,
"263
",24.77635383605957,
"300
",24.78044033050537,
"329
",24.788641452789307,
"333
",24.792763233184814,
"339
",24.796849012374878,
"334
",24.805015325546265,
"353
",24.80913758277893,
"406
",24.813239574432373,
"391
",24.817363023757935,
"339
",24.82551884651184,
"362
",24.82957100868225,
"381
",24.833759546279907,
"321
",24.837822198867798,
"261
",24.84600019454956,
"281
",24.85010814666748,
"320
",24.854198455810547,
"309
",24.8623948097229,
"293
",24.86649227142334,
"337
",24.87059783935547,
"376
",24.87478280067444,
"375
",24.882848501205444,
"369
",24.886995553970337,
"383
",24.89106512069702,
"402
",24.895166635513306,
"384
",24.903336763381958,
"349
",24.907437801361084,
"349
",24.91154384613037,
"341
",24.919777154922485,
"302
",24.923869132995605,
"276
",24.92796540260315,
"294
",24.932071685791016,
"279
",24.940237760543823,
"252
",24.944332599639893,
"270
",24.94846796989441,
"314
",24.952554941177368,
"359
",24.96075701713562,
"421
",24.964808702468872,
"455
",24.968918085098267,
"395
",24.973028898239136,
"316
",24.981220960617065,
"308
",24.98533320426941,
"334
",24.989384174346924,
"329
",24.99757170677185,
"295
",25.001689672470093,
"294
",25.005736351013184,
"314
",25.009866952896118,
"322
",25.01804757118225,
"320
",25.022150993347168,
"326
",25.02621293067932,
"339
",25.030309438705444,
"334
",25.03855609893799,
"323
",25.042691707611084,
"324
",25.046793222427368,
"327
",25.05489730834961,
"321
",25.05903172492981,
"319
",25.063154458999634,
"325
",25.067249536514282,
"320
",25.075429677963257,
"314
",25.07951259613037,
"322
",25.083587169647217,
"342
",25.087791919708252,
"353
",25.095885276794434,
"341
",25.100008487701416,
"343
",25.10410189628601,
"362
",25.11228370666504,
"376
",25.11638307571411,
"367
",25.1204891204834,
"302
",25.12459397315979,
"224
",25.13275146484375,
"201
",25.136871099472046,
"171
",25.14098834991455,
"159
",25.14506769180298,
"182
",25.15325379371643,
"212
",25.157358646392822,
"235
",25.161471128463745,
"258
",25.170145750045776,
"283
",25.173822164535522,
"298
",25.17782688140869,
"317
",25.181883335113525,
"341
",25.190106630325317,
"352
",25.194220781326294,
"347
",25.19831132888794,
"350
",25.20249080657959,
"362
",25.21057438850403,
"367
",25.21477174758911,
"360
",25.21879816055298,
"365
",25.22291374206543,
"377
",25.231074333190918,
"376
",25.235509157180786,
"368
",25.23929738998413,
"373
",25.247461318969727,
"384
",25.25157117843628,
"381
",25.255653858184814,
"375
",25.259735822677612,
"383
",25.267963647842407,
"394
",25.272053003311157,
"390
",25.276156902313232,
"386
",25.280261754989624,
"396
",25.28840970993042,
"407
",25.29253840446472,
"402
",25.2967312335968,
"402
",25.30482530593872,
"417
",25.30893635749817,
"426
",25.31302523612976,
"422
",25.317131757736206,
"425
",25.32530975341797,
"439
",25.329434633255005,
"442
",25.3335280418396,
"433
",25.33760094642639,
"432
",25.345768213272095,
"437
",25.349865436553955,
"431
",25.35397434234619,
"412
",25.362308502197266,
"404
",25.366304636001587,
"399
",25.370389699935913,
"381
",25.374476671218872,
"359
",25.382649183273315,
"355
",25.386786937713623,
"355
",25.390881776809692,
"344
",25.394971132278442,
"333
",25.403105974197388,
"336
",25.40722894668579,
"339
",25.41132426261902,
"329
",25.415433883666992,
"323
",25.42372751235962,
"331
",25.42773962020874,
"336
",25.43181848526001,
"327
",25.44001531600952,
"325
",25.44488024711609,
"334
",25.44819927215576,
"336
",25.452308416366577,
"327
",25.460471153259277,
"326
",25.464573621749878,
"336
",25.468681573867798,
"336
",25.47277307510376,
"328
",25.48095154762268,
"331
",25.48505449295044,
"340
",25.489228010177612,
"338
",25.497344493865967,
"331
",25.50145125389099,
"338
",25.505605697631836,
"346
",25.509626388549805,
"343
",25.51781439781189,
"335
",25.52193522453308,
"344
",25.526032209396362,
"352
",25.53013849258423,
"346
",25.53830575942993,
"342
",25.54243040084839,
"349
",25.5465145111084,
"355
",25.5547935962677,
"348
",25.558831453323364,
"345
",25.562921047210693,
"355
",25.567030429840088,
"357
",25.57516360282898,
"348
",25.579309225082397,
"347
",25.583420276641846,
"358
",25.58752727508545,
"358
",25.59567403793335,
"346
",25.599796056747437,
"347
",25.603869676589966,
"356
",25.612056493759155,
"353
",25.61620259284973,
"344
",25.620273113250732,
"346
",25.624366283416748,
"353
",25.63250732421875,
"349
",25.63663959503174,
"340
",25.64077854156494,
"343
",25.644843578338623,
"349
",25.653013944625854,
"343
",25.657133102416992,
"335
",25.66121816635132,
"344
",25.6653151512146,
"351
",25.673503398895264,
"342
",25.677653312683105,
"336
",25.681819438934326,
"344
",25.68986439704895,
"348
",25.6939640045166,
"337
",25.698070764541626,
"336
",25.702202081680298,
"346
",25.710411310195923,
"347
",25.714477062225342,
"336
",25.718565225601196,
"335
",25.722673654556274,
"344
",25.73083758354187,
"343
",25.73494029045105,
"333
",25.739176511764526,
"336
",25.747213125228882,
"344
",25.75131630897522,
"340
",25.755417585372925,
"332
",25.759523391723633,
"336
",25.76775312423706,
"342
",25.771936893463135,
"335
",25.775907039642334,
"328
",25.779992818832397,
"337
",25.788172960281372,
"342
",25.79231071472168,
"334
",25.79639983177185,
"330
",25.804928064346313,
"341
",25.808679342269897,
"347
",25.812771797180176,
"341
",25.81684684753418,
"341
",25.82506489753723,
"353
",25.829167366027832,
"355
",25.83327841758728,
"339
",25.83733820915222,
"335
",25.845529317855835,
"343
",25.8496515750885,
"342
",25.85372829437256,
"333
",25.85781478881836,
"332
",25.866206645965576,
"341
",25.870154857635498,
"339
",25.87423539161682,
"331
",25.882400274276733,
"338
",25.88652205467224,
"357
",25.890625715255737,
"365
",25.894770860671997,
"356
",25.902886629104614,
"367
",25.906997203826904,
"390
",25.91110134124756,
"400
",25.915201902389526,
"361
",25.923375129699707,
"262
",25.9275963306427,
"213
",25.931615591049194,
"210
",25.939758777618408,
"199
",25.943898916244507,
"218
",25.9479877948761,
"254
",25.95206332206726,
"271
",25.96026086807251,
"292
",25.964374780654907,
"322
",25.96845841407776,
"335
",25.972567796707153,
"332
",25.980754613876343,
"343
",25.984838247299194,
"360
",25.9889554977417,
"362
",25.997109174728394,
"355
",26.001244068145752,
"359
",26.00533699989319,
"370
",26.00941276550293,
"367
",26.017598152160645,
"359
",26.021776914596558,
"365
",26.025853157043457,
"373
",26.0298969745636,
"367
",26.038068056106567,
"361
",26.042187690734863,
"368
",26.046302795410156,
"376
",26.05459451675415,
"370
",26.058557987213135,
"366
",26.06271982192993,
"375
",26.06680202484131,
"380
",26.07494854927063,
"372
",26.079084396362305,
"372
",26.0831515789032,
"384
",26.087285041809082,
"389
",26.095420837402344,
"383
",26.099550008773804,
"385
",26.103658199310303,
"399
",26.107770681381226,
"402
",26.115973234176636,
"396
",26.12073040008545,
"402
",26.124127864837646,
"415
",26.13230061531067,
"413
",26.13641858100891,
"404
",26.140538215637207,
"407
",26.144634008407593,
"412
",26.152815341949463,
"405
",26.156907558441162,
"392
",26.16100764274597,
"392
",26.16511631011963,
"390
",26.17327642440796,
"373
",26.177379369735718,
"357
",26.181487321853638,
"357
",26.18966007232666,
"356
",26.193941593170166,
"341
",26.197883129119873,
"332
",26.20195984840393,
"336
",26.210126876831055,
"336
",26.214255809783936,
"325
",26.218367099761963,
"322
",26.22244906425476,
"331
",26.23063564300537,
"330
",26.234793186187744,
"318
",26.238829374313354,
"320
",26.247446537017822,
"330
",26.251137018203735,
"327
",26.255223512649536,
"317
",26.259332418441772,
"320
",26.267512321472168,
"328
",26.271597862243652,
"323
",26.275726556777954,
"315
",26.27983522415161,
"321
",26.28797960281372,
"328
",26.2921040058136,
"322
",26.29620051383972,
"316
",26.30030918121338,
"325
",26.30855441093445,
"331
",26.312565326690674,
"322
",26.316656589508057,
"319
",26.324831008911133,
"328
",26.32893419265747,
"333
",26.333028078079224,
"323
",26.337135076522827,
"322
",26.345327138900757,
"333
",26.349398136138916,
"336
",26.353546619415283,
"328
",26.357630252838135,
"329
",26.36586046218872,
"337
",26.369995594024658,
"336
",26.374008893966675,
"325
",26.382144689559937,
"328
",26.386272430419922,
"338
",26.3903751373291,
"335
",26.394490957260132,
"327
",26.40268063545227,
"331
",26.406776428222656,
"337
",26.410856008529663,
"333
",26.414954662322998,
"325
",26.42313003540039,
"332
",26.427263975143433,
"338
",26.431378602981567,
"330
",26.439533472061157,
"325
",26.443626403808594,
"334
",26.44776701927185,
"338
",26.45183229446411,
"329
",26.460031747817993,
"326
",26.464105129241943,
"336
",26.468242406845093,
"338
",26.472304582595825,
"327
",26.48050570487976,
"326
",26.484605312347412,
"335
",26.48877501487732,
"334
",26.49688148498535,
"325
",26.500970363616943,
"327
",26.505134344100952,
"336
",26.50918674468994,
"332
",26.517361402511597,
"323
",26.521522760391235,
"326
",26.526471614837646,
"333
",26.52967357635498,
"329
",26.537829875946045,
"324
",26.541978120803833,
"330
",26.546063899993896,
"335
",26.550162076950073,
"326
",26.558330535888672,
"322
",26.562432765960693,
"332
",26.566534996032715,
"340
",26.574756622314453,
"334
",26.578831672668457,
"333
",26.582935571670532,
"345
",26.587027072906494,
"344
",26.595202922821045,
"328
",26.599276304244995,
"323
",26.603411436080933,
"333
",26.60750699043274,
"332
",26.615753889083862,
"321
",26.619775533676147,
"322
",26.62390375137329,
"331
",26.63206434249878,
"330
",26.63617467880249,
"322
",26.640252828598022,
"332
",26.644363164901733,
"355
",26.652696132659912,
"357
",26.6567165851593,
"349
",26.660799741744995,
"356
",26.664878129959106,
"375
",26.67304015159607,
"378
",26.677143812179565,
"318
",26.68125033378601,
"241
",26.689436197280884,
"223
",26.69353675842285,
"202
",26.69759964942932,
"193
",26.701746463775635,
"227
",26.709892511367798,
"262
",26.714032649993896,
"277
",26.71823477745056,
"290
",26.72222137451172,
"316
",26.730388402938843,
"331
",26.734476327896118,
"326
",26.73858118057251,
"333
",26.74268651008606,
"349
",26.75091576576233,
"351
",26.755004167556763,
"343
",26.759111404418945,
"346
",26.767254114151,
"356
",26.77136993408203,
"354
",26.775479793548584,
"346
",26.779592275619507,
"350
",26.787778854370117,
"359
",26.791828155517578,
"353
",26.79590344429016,
"347
",26.800042390823364,
"356
",26.80818510055542,
"363
",26.812374114990234,
"357
",26.81645441055298,
"353
",26.824589490890503,
"362
",26.82877516746521,
"367
",26.8328115940094,
"360
",26.83691716194153,
"358
",26.845418214797974,
"369
",26.849191665649414,
"374
",26.85328459739685,
